index,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Rent Expense Supplemental,Special Income Charges,Other Special Charges,Impairment Of Capital Assets,Restructuring And Mergern Acquisition,Other Operating Expenses,Selling And Marketing Expense,Otherunder Preferred Stock Dividend,Minority Interests,Gain On Sale Of Security,Net Income Discontinuous Operations,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Amortization,Amortization Of Intangibles Income Statement,Average Dilution Earnings,Gain On Sale Of Business,General And Administrative Expense,Other Gand A,Gain On Sale Of Ppe,Write Off,Earnings From Equity Interest,Earnings From Equity Interest Net Of Tax,Other Taxes,Salaries And Wages,Preferred Stock Dividends,Total Other Finance Cost,Depreciation Income Statement,Provision For Doubtful Accounts,Rent And Landing Fees,Excise Taxes,Insurance And Claims,Net Income From Tax Loss Carryforward,Net Income Extraordinary,Securities Amortization,Depletion Income Statement
2020-12-31 00:00:00,-170984000.0,0.134,-622000000.0,-2612000000.0,893000000.0,1649000000.0,-1898000000.0,-2791000000.0,-342000000.0,360000000.0,18000000.0,-1506984000.0,-2612000000.0,6726000000.0,-2719000000.0,141414000.0,141414000.0,-19.0,-19.0,-2687000000.0,-2687000000.0,-2612000000.0,-2728000000.0,-2728000000.0,-423000000.0,-3151000000.0,-1282000000.0,-6000000.0,-342000000.0,360000000.0,18000000.0,-1527000000.0,5077000000.0,1068000000.0,3116000000.0,3550000000.0,1649000000.0,5199000000.0,5199000000.0,-1276000000.0,-1276000000.0,,-1205000000.0,-13000000.0,974000000.0,231000000.0,,2527000000.0,0.0,116000000.0,-71000000.0,,893000000.0,893000000.0,154000000.0,154000000.0,,-13000000.0,589000000.0,155000000.0,,,,,,434000000.0,75000000.0,,739000000.0,,,,,,,,
Symbol,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,,EXPE,EXPE,EXPE,EXPE,,EXPE,EXPE,EXPE,EXPE,,EXPE,EXPE,EXPE,EXPE,,EXPE,EXPE,EXPE,,,,,,EXPE,EXPE,,EXPE,,,,,,,,
2023-12-31 00:00:00,-1668300.0,0.025,1882618000.0,803198000.0,506053000.0,670910000.0,1815886000.0,1309833000.0,-352964000.0,437821000.0,84857000.0,868261700.0,803198000.0,1323371000.0,1170141000.0,169220882.0,169216989.0,4.74,4.74,801968000.0,801968000.0,803198000.0,850453000.0,850453000.0,21559000.0,872012000.0,-11897000.0,,-352964000.0,437821000.0,84857000.0,1236873000.0,652461000.0,,146408000.0,1889334000.0,670910000.0,2560244000.0,2560244000.0,-66732000.0,-66732000.0,,-66732000.0,,,66732000.0,,,1230000.0,-47255000.0,,,506053000.0,506053000.0,,,0.0,,146408000.0,146408000.0,,,54835000.0,,,,,,,,,,,,,,
2022-12-31 00:00:00,279422.0,0.022,1436867000.0,860688000.0,288316000.0,468902000.0,1449568000.0,1161252000.0,-149749000.0,219171000.0,69422000.0,848266422.0,860688000.0,886469000.0,1050402000.0,141681388.0,134050815.0,6.41,6.41,907905000.0,859487000.0,860688000.0,921156000.0,921156000.0,20925000.0,942081000.0,54129000.0,,-149749000.0,219171000.0,69422000.0,1037701000.0,417567000.0,,129251000.0,1455268000.0,468902000.0,1924170000.0,1924170000.0,12701000.0,12701000.0,,-1548000.0,,,1548000.0,,,1201000.0,-60468000.0,14249000.0,,288316000.0,288316000.0,,,48418000.0,,129251000.0,129251000.0,,,41428000.0,,,,,,,,,,,,,,
2021-12-31 00:00:00,3237480.0,0.023,1165384000.0,827649000.0,241879000.0,398096000.0,1306144000.0,1064265000.0,-116480000.0,166183000.0,49703000.0,690126480.0,827649000.0,742169000.0,975953000.0,140016028.0,133374938.0,6.19,6.2,867271000.0,826466000.0,827649000.0,877758000.0,877758000.0,20324000.0,898082000.0,179369000.0,,-116480000.0,166183000.0,49703000.0,835193000.0,344073000.0,,102194000.0,1179266000.0,398096000.0,1577362000.0,1577362000.0,140760000.0,140760000.0,,0.0,,,0.0,,,1183000.0,-50109000.0,140760000.0,,241879000.0,241879000.0,,,40805000.0,,102194000.0,102194000.0,,,38609000.0,,,,,,,,,,,,,,
2020-12-31 00:00:00,469950.0,0.026,910062000.0,481779000.0,224444000.0,387109000.0,928137000.0,703693000.0,-157109000.0,172301000.0,15192000.0,464173950.0,481779000.0,708147000.0,666140000.0,129584829.0,129541531.0,3.71,3.71,481073000.0,481073000.0,481779000.0,517582000.0,517582000.0,13810000.0,531392000.0,40436000.0,,-157109000.0,172301000.0,15192000.0,648065000.0,321038000.0,,96594000.0,969103000.0,387109000.0,1356212000.0,1356212000.0,18075000.0,18075000.0,,0.0,,,0.0,,,706000.0,-35803000.0,18075000.0,,224444000.0,224444000.0,,,0.0,,96594000.0,96594000.0,,,22361000.0,,,,,,,,,,,,,,
Symbol,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,EXR,,EXR,EXR,EXR,EXR,EXR,,EXR,EXR,EXR,EXR,EXR,EXR,EXR,,EXR,,,EXR,,,EXR,EXR,EXR,,EXR,EXR,,,EXR,,EXR,EXR,,,EXR,,,,,,,,,,,,,,
2023-12-31 00:00:00,-43050000.0,0.21,12013000000.0,4347000000.0,6523000000.0,160031000000.0,11808000000.0,5285000000.0,249000000.0,1318000000.0,1567000000.0,4508950000.0,4347000000.0,170733000000.0,5458000000.0,4041000000.0,3998000000.0,1.08,1.09,4347000000.0,4347000000.0,4347000000.0,4329000000.0,4329000000.0,-362000000.0,3967000000.0,-1740000000.0,-1958000000.0,249000000.0,1318000000.0,1567000000.0,5458000000.0,10702000000.0,,10702000000.0,16160000000.0,160031000000.0,176191000000.0,176191000000.0,-205000000.0,-205000000.0,,0.0,,,,,,,18000000.0,-205000000.0,,,,,,,,,,,,423000000.0,,,,,,,,,,,,,,
2022-12-31 00:00:00,-2184754000.0,0.286,12398000000.0,-1981000000.0,6493000000.0,140893000000.0,4759000000.0,-1734000000.0,-643000000.0,1282000000.0,639000000.0,3473246000.0,-1981000000.0,151781000000.0,6276000000.0,4056000000.0,4014000000.0,-0.49,-0.49,-1981000000.0,-1981000000.0,-1981000000.0,-2152000000.0,-2152000000.0,-864000000.0,-3016000000.0,-8649000000.0,2020000000.0,-643000000.0,1282000000.0,639000000.0,6276000000.0,10888000000.0,,10888000000.0,17164000000.0,140893000000.0,158057000000.0,158057000000.0,-7639000000.0,-7639000000.0,,-121000000.0,121000000.0,,,,,,171000000.0,-7518000000.0,,,,,,,,,,,,-3030000000.0,,,,,,,,,,,,,,
2021-12-31 00:00:00,2013390000.0,0.27,18086000000.0,17937000000.0,5960000000.0,119903000000.0,25543000000.0,19583000000.0,-1542000000.0,1803000000.0,261000000.0,12493390000.0,17937000000.0,131818000000.0,4523000000.0,4034000000.0,3991000000.0,4.45,4.49,17937000000.0,17937000000.0,17937000000.0,17910000000.0,17910000000.0,-130000000.0,17780000000.0,14799000000.0,6647000000.0,-1542000000.0,1803000000.0,261000000.0,4523000000.0,11915000000.0,,11915000000.0,16438000000.0,119903000000.0,136341000000.0,136341000000.0,7457000000.0,7457000000.0,,-1702000000.0,1702000000.0,,,,,,27000000.0,9159000000.0,,,,,,,,,,,,695000000.0,,,,,,,,,,,,,,
2020-12-31 00:00:00,87480000.0,0.27,7668000000.0,-1279000000.0,7457000000.0,121359000000.0,7992000000.0,535000000.0,-1199000000.0,1651000000.0,452000000.0,-1515520000.0,-1279000000.0,131552000000.0,-4408000000.0,3973000000.0,3973000000.0,-0.32,-0.32,-1279000000.0,-1279000000.0,-1279000000.0,-1276000000.0,-1276000000.0,160000000.0,-1116000000.0,4491000000.0,679000000.0,-1199000000.0,1651000000.0,452000000.0,-4408000000.0,10193000000.0,,10193000000.0,5785000000.0,121359000000.0,127144000000.0,127144000000.0,324000000.0,324000000.0,,-1000000.0,1000000.0,,,8607000000.0,,,-3000000.0,325000000.0,,,,,,,,,,,,3488000000.0,,,,,,,,,,,,,,
Symbol,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,F,F,F,F,,F,F,,,F,,,F,F,,,,,,,,,,,,F,,,,,,,,,,,,,,
2023-12-31 00:00:00,0.0,0.241,1710100000.0,1155000000.0,177300000.0,3992200000.0,1710100000.0,1532800000.0,-6700000.0,10800000.0,4100000.0,1155000000.0,1155000000.0,5818000000.0,1528700000.0,573008608.0,571271846.0,2.02,2.02,1155000000.0,1155000000.0,1155000000.0,1155000000.0,1155000000.0,367000000.0,1522000000.0,,,-6700000.0,10800000.0,4100000.0,1528700000.0,1825800000.0,,1825800000.0,3354500000.0,3992200000.0,7346700000.0,7346700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31 00:00:00,0.0,0.245,1630900000.0,1086900000.0,176600000.0,3764800000.0,1630900000.0,1454300000.0,-13600000.0,14300000.0,700000.0,1086900000.0,1086900000.0,5527000000.0,1453600000.0,575600000.0,573800000.0,1.89,1.89,1086900000.0,1086900000.0,1086900000.0,1086900000.0,1086900000.0,353100000.0,1440000000.0,,,-13600000.0,14300000.0,700000.0,1453600000.0,1762200000.0,,1762200000.0,3215800000.0,3764800000.0,6980600000.0,6980600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31 00:00:00,0.0,0.234,1388200000.0,925000000.0,170700000.0,3233700000.0,1388200000.0,1217500000.0,-9600000.0,9700000.0,100000.0,925000000.0,925000000.0,4793500000.0,1217400000.0,577117056.0,574808030.0,1.6,1.61,925000000.0,925000000.0,925000000.0,925000000.0,925000000.0,282800000.0,1207800000.0,,,-9600000.0,9700000.0,100000.0,1217400000.0,1559800000.0,,1559800000.0,2777200000.0,3233700000.0,6010900000.0,6010900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31 00:00:00,0.0,0.242,1304800000.0,859100000.0,162400000.0,3079500000.0,1304800000.0,1142400000.0,-9100000.0,9700000.0,600000.0,859100000.0,859100000.0,4505500000.0,1141800000.0,575671954.0,573778761.0,1.49,1.5,859100000.0,859100000.0,859100000.0,859100000.0,859100000.0,273600000.0,1132700000.0,1400000.0,,-9100000.0,9700000.0,600000.0,1141800000.0,1426000000.0,,1426000000.0,2567800000.0,3079500000.0,5647300000.0,5647300000.0,1400000.0,1400000.0,,1400000.0,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,,,
Symbol,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,FAST,,FAST,FAST,FAST,FAST,FAST,,FAST,FAST,FAST,FAST,FAST,FAST,FAST,,FAST,,,,,,,,,,,,,,,,,,FAST,,,,,,,,,,,,,,,,
Symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31 00:00:00,3800000.0,0.38,8579000000.0,1848000000.0,2068000000.0,15695000000.0,8589000000.0,6521000000.0,-515000000.0,515000000.0,,1841800000.0,1848000000.0,16630000000.0,6225000000.0,,,,,1848000000.0,1848000000.0,1848000000.0,3751000000.0,3751000000.0,2270000000.0,6006000000.0,296000000.0,286000000.0,-515000000.0,515000000.0,,6225000000.0,935000000.0,,479000000.0,7160000000.0,15695000000.0,22855000000.0,22855000000.0,10000000.0,10000000.0,,10000000.0,-10000000.0,,,456000000.0,,,-1903000000.0,,,,,,,,,,,0.0,,,15000000.0,,,,,,,,,,,,,
2022-12-31 00:00:00,11220000.0,0.34,9261000000.0,3468000000.0,2019000000.0,15089000000.0,9294000000.0,7275000000.0,-560000000.0,560000000.0,,3446220000.0,3468000000.0,15745000000.0,7037000000.0,1451000000.0,1441000000.0,2.39,2.4,3468000000.0,3468000000.0,3468000000.0,4479000000.0,4479000000.0,2267000000.0,6715000000.0,240000000.0,207000000.0,-560000000.0,560000000.0,,7035000000.0,656000000.0,,420000000.0,7691000000.0,15089000000.0,22780000000.0,22780000000.0,33000000.0,33000000.0,,33000000.0,-31000000.0,,,236000000.0,,,-1011000000.0,,,,,,,,,,,2000000.0,,,31000000.0,,,,,,,,,,,,,
2021-12-31 00:00:00,24000000.0,0.3,10179000000.0,4306000000.0,1998000000.0,14030000000.0,10259000000.0,8261000000.0,-602000000.0,602000000.0,,4250000000.0,4306000000.0,14559000000.0,8366000000.0,1482000000.0,1466000000.0,2.9,2.93,4306000000.0,4306000000.0,4306000000.0,5365000000.0,5365000000.0,2299000000.0,7659000000.0,-25000000.0,-105000000.0,-602000000.0,602000000.0,,8286000000.0,529000000.0,,383000000.0,8815000000.0,14030000000.0,22845000000.0,22845000000.0,80000000.0,80000000.0,,80000000.0,,,,146000000.0,,,-1059000000.0,,0.0,,,,,,,,,80000000.0,,,5000000.0,,,,,,,,,,,,,
2020-12-31 00:00:00,100440000.0,0.27,3551000000.0,599000000.0,1528000000.0,11655000000.0,3923000000.0,2395000000.0,-598000000.0,598000000.0,,327440000.0,599000000.0,12234000000.0,2437000000.0,1461000000.0,1453000000.0,0.41,0.41,599000000.0,599000000.0,599000000.0,865000000.0,865000000.0,944000000.0,1797000000.0,431000000.0,59000000.0,-598000000.0,598000000.0,,1964000000.0,579000000.0,,370000000.0,2543000000.0,11655000000.0,14198000000.0,14198000000.0,372000000.0,372000000.0,,372000000.0,101000000.0,,,209000000.0,,3000000.0,-266000000.0,,0.0,,,,,,,,,473000000.0,,,12000000.0,,,,,,,,,,,,,
Symbol,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,FCX,,FCX,FCX,,FCX,FCX,FCX,FCX,FCX,FCX,FCX,,FCX,FCX,,,FCX,,FCX,FCX,,FCX,,,,,,,,,FCX,,,FCX,,,,,,,,,,,,,
Symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31 00:00:00,-110334000.0,0.259,10659000000.0,3972000000.0,4176000000.0,70989000000.0,10233000000.0,6057000000.0,-496000000.0,694000000.0,198000000.0,4287666000.0,3972000000.0,84817000000.0,4912000000.0,256000000.0,254000000.0,15.48,15.6,3966000000.0,3966000000.0,3972000000.0,3972000000.0,3972000000.0,1391000000.0,5363000000.0,521000000.0,947000000.0,-496000000.0,694000000.0,198000000.0,5338000000.0,13828000000.0,,,19166000000.0,70989000000.0,90155000000.0,90155000000.0,-426000000.0,-426000000.0,4738000000.0,-426000000.0,,117000000.0,309000000.0,13828000000.0,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31 00:00:00,-60882000.0,0.219,9833000000.0,3826000000.0,3970000000.0,73345000000.0,9555000000.0,5585000000.0,-636000000.0,689000000.0,53000000.0,4043118000.0,3826000000.0,86989000000.0,6245000000.0,266000000.0,263000000.0,14.33,14.54,3819000000.0,3819000000.0,3826000000.0,3826000000.0,3826000000.0,1070000000.0,4896000000.0,-991000000.0,-713000000.0,-636000000.0,689000000.0,53000000.0,6523000000.0,13644000000.0,,,20167000000.0,73345000000.0,93512000000.0,93512000000.0,-278000000.0,-278000000.0,4712000000.0,-278000000.0,,0.0,278000000.0,13644000000.0,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31 00:00:00,-109944000.0,0.216,11769000000.0,5231000000.0,3793000000.0,66005000000.0,11260000000.0,7467000000.0,-741000000.0,793000000.0,52000000.0,5630056000.0,5231000000.0,77986000000.0,5857000000.0,268000000.0,264000000.0,19.45,19.79,5220000000.0,5220000000.0,5231000000.0,5231000000.0,5231000000.0,1443000000.0,6674000000.0,1442000000.0,1951000000.0,-741000000.0,793000000.0,52000000.0,5973000000.0,11981000000.0,,,17954000000.0,66005000000.0,83959000000.0,83959000000.0,-509000000.0,-509000000.0,4155000000.0,-509000000.0,393000000.0,0.0,116000000.0,11981000000.0,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31 00:00:00,-100050000.0,0.23,6391000000.0,1286000000.0,3615000000.0,55873000000.0,5956000000.0,2341000000.0,-617000000.0,672000000.0,55000000.0,1620950000.0,1286000000.0,66365000000.0,2417000000.0,262000000.0,261000000.0,4.9,4.92,1284000000.0,1284000000.0,1286000000.0,1286000000.0,1286000000.0,383000000.0,1669000000.0,-566000000.0,-131000000.0,-617000000.0,672000000.0,55000000.0,2852000000.0,10492000000.0,,,13344000000.0,55873000000.0,69217000000.0,69217000000.0,-435000000.0,-435000000.0,3712000000.0,-435000000.0,,435000000.0,0.0,10492000000.0,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbol,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,,,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,FDX,,FDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31 00:00:00,-6552000.0,0.182,3988000000.0,1123000000.0,1280000000.0,4827000000.0,3952000000.0,2491000000.0,-1027000000.0,1027000000.0,,1152448000.0,1102000000.0,10682000000.0,2266000000.0,574000000.0,573000000.0,1.92,1.92,1102000000.0,1102000000.0,1102000000.0,1176000000.0,1197000000.0,267000000.0,1464000000.0,303000000.0,164000000.0,-1027000000.0,1027000000.0,,2188000000.0,6036000000.0,,78000000.0,8224000000.0,4646000000.0,12870000000.0,12454000000.0,-36000000.0,-36000000.0,,-36000000.0,36000000.0,,,3333000000.0,,,-74000000.0,,-21000000.0,1461000000.0,1461000000.0,,,,0.0,78000000.0,,,,175000000.0,,1164000000.0,78000000.0,,,1461000000.0,,,,,,,,
2022-12-31 00:00:00,-35910000.0,0.21,3940000000.0,406000000.0,1317000000.0,4651000000.0,3769000000.0,2394000000.0,-955000000.0,955000000.0,,541090000.0,406000000.0,10477000000.0,1910000000.0,572000000.0,571000000.0,0.71,0.71,406000000.0,406000000.0,406000000.0,439000000.0,439000000.0,1000000000.0,1439000000.0,412000000.0,415000000.0,-955000000.0,955000000.0,,1982000000.0,5884000000.0,,-72000000.0,7866000000.0,4593000000.0,12459000000.0,11779000000.0,-171000000.0,-171000000.0,,-171000000.0,171000000.0,,,3452000000.0,,,-33000000.0,,0.0,1375000000.0,1375000000.0,,,,0.0,-72000000.0,,,,168000000.0,,1129000000.0,-72000000.0,,,1375000000.0,,,,,,,,
2021-12-31 00:00:00,-25215000.0,0.205,4410000000.0,1239000000.0,1664000000.0,3083000000.0,4287000000.0,2623000000.0,-1064000000.0,1064000000.0,,1336785000.0,1283000000.0,8903000000.0,1726000000.0,546000000.0,545000000.0,2.35,2.35,1283000000.0,1283000000.0,1283000000.0,1283000000.0,1239000000.0,320000000.0,1559000000.0,394000000.0,486000000.0,-1064000000.0,1064000000.0,,2229000000.0,5458000000.0,,-382000000.0,7687000000.0,3445000000.0,11132000000.0,10617000000.0,-123000000.0,-123000000.0,,-123000000.0,232000000.0,,,3465000000.0,,,0.0,,44000000.0,1302000000.0,1302000000.0,,,,109000000.0,-382000000.0,,,,31000000.0,,1073000000.0,-382000000.0,,,1302000000.0,,,,,,,,
2020-12-31 00:00:00,0.0,0.112,3391000000.0,1003000000.0,1199000000.0,3145000000.0,3391000000.0,2117000000.0,-988000000.0,988000000.0,,1003000000.0,1079000000.0,9105000000.0,2162000000.0,543000000.0,542000000.0,1.99,1.99,1079000000.0,1079000000.0,1079000000.0,1079000000.0,1003000000.0,126000000.0,1129000000.0,432000000.0,432000000.0,-988000000.0,988000000.0,,1685000000.0,6035000000.0,,477000000.0,7720000000.0,3070000000.0,10790000000.0,10301000000.0,0.0,0.0,,0.0,,,,3238000000.0,,,,,76000000.0,1274000000.0,1274000000.0,,,,0.0,477000000.0,,,,,,1046000000.0,477000000.0,,,1274000000.0,,,,,,,,
Symbol,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,,FE,FE,,FE,FE,FE,FE,FE,FE,FE,,FE,FE,,,FE,,,FE,,FE,FE,FE,,,,FE,FE,,,,FE,,FE,FE,,,FE,,,,,,,,
2023-12-31 00:00:00,-27120000.0,0.24,4164000000.0,499000000.0,2675000000.0,6145000000.0,4051000000.0,1376000000.0,-621000000.0,713000000.0,92000000.0,584880000.0,-6654000000.0,8241000000.0,1467000000.0,591000000.0,591000000.0,-11.26,-11.26,-6654000000.0,-6654000000.0,-6654000000.0,-6647000000.0,506000000.0,157000000.0,663000000.0,-296000000.0,-183000000.0,-621000000.0,713000000.0,92000000.0,1580000000.0,2096000000.0,,2096000000.0,3676000000.0,6145000000.0,9821000000.0,9821000000.0,-113000000.0,-113000000.0,,-113000000.0,,113000000.0,,,,,-7000000.0,,-7153000000.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2022-12-31 00:00:00,-36050000.0,0.35,5188000000.0,604000000.0,3846000000.0,6216000000.0,5085000000.0,1239000000.0,-281000000.0,298000000.0,17000000.0,670950000.0,-16720000000.0,8398000000.0,1218000000.0,604000000.0,604000000.0,-27.68,-27.68,-16720000000.0,-16720000000.0,-16720000000.0,-16708000000.0,616000000.0,325000000.0,941000000.0,-99000000.0,4000000.0,-281000000.0,298000000.0,17000000.0,1321000000.0,2182000000.0,,2182000000.0,3503000000.0,6216000000.0,9719000000.0,9719000000.0,-103000000.0,-103000000.0,,-103000000.0,,103000000.0,,,,,-12000000.0,,-17324000000.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2021-12-31 00:00:00,-52380000.0,0.27,5142000000.0,315000000.0,4015000000.0,5990000000.0,4948000000.0,933000000.0,-212000000.0,214000000.0,2000000.0,456620000.0,417000000.0,8105000000.0,1040000000.0,621000000.0,616000000.0,0.67,0.68,417000000.0,417000000.0,417000000.0,424000000.0,322000000.0,403000000.0,719000000.0,-303000000.0,-109000000.0,-212000000.0,214000000.0,2000000.0,1234000000.0,2115000000.0,,2115000000.0,3349000000.0,5990000000.0,9339000000.0,9339000000.0,-194000000.0,-194000000.0,,-194000000.0,,194000000.0,,,,,-7000000.0,,102000000.0,,,,,,,,,,,,6000000.0,,,,,,,,,,,,,
2020-12-31 00:00:00,-49082706.766917,0.360902,4455000000.0,158000000.0,3714000000.0,8348000000.0,4319000000.0,605000000.0,-334000000.0,339000000.0,5000000.0,244917293.233083,158000000.0,11864000000.0,552000000.0,627000000.0,619000000.0,0.25,0.26,158000000.0,158000000.0,158000000.0,164000000.0,164000000.0,96000000.0,266000000.0,-88000000.0,48000000.0,-334000000.0,339000000.0,5000000.0,688000000.0,3516000000.0,,3516000000.0,4204000000.0,8348000000.0,12552000000.0,12552000000.0,-136000000.0,-136000000.0,,-136000000.0,,136000000.0,,,,,-6000000.0,,,,,,,,,,,,,,-6000000.0,,,,,,,,,,,,,
Symbol,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,FIS,,FIS,FIS,FIS,FIS,FIS,FIS,FIS,,FIS,,FIS,,,,,FIS,,FIS,,,,,,,,,,,,FIS,,,,,,,,,,,,,
Symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31 00:00:00,-46406626.506024,0.213855,,2349000000.0,462000000.0,,,,5827000000.0,3933000000.0,9760000000.0,2519593373.493976,2349000000.0,,,,,,,2212000000.0,2212000000.0,2349000000.0,2349000000.0,2349000000.0,639000000.0,2988000000.0,,,,,,,,,3102000000.0,,,8543000000.0,8543000000.0,-217000000.0,-217000000.0,121000000.0,-217000000.0,217000000.0,,,,126000000.0,,,-32000000.0,,43000000.0,43000000.0,43000000.0,43000000.0,,,2976000000.0,,,,,,,2694000000.0,137000000.0,,,,121000000.0,,161000000.0,,,,
2022-12-31 00:00:00,209182.023925,0.209182,,2446000000.0,436000000.0,,,,5609000000.0,978000000.0,6587000000.0,2445209182.023925,2446000000.0,,,694952038.0,688633659.0,3.35,3.38,2328000000.0,2328000000.0,2446000000.0,2446000000.0,2446000000.0,647000000.0,3093000000.0,,,,,,,,,2935000000.0,,,8226000000.0,8226000000.0,1000000.0,1000000.0,131000000.0,1000000.0,-1000000.0,,,,118000000.0,2000000.0,,-98000000.0,,47000000.0,47000000.0,47000000.0,47000000.0,,,2817000000.0,,,,,,,2554000000.0,116000000.0,,,,131000000.0,,132000000.0,,,,
2021-12-31 00:00:00,-2120000.0,0.212,,2770000000.0,349000000.0,,,,4770000000.0,441000000.0,5211000000.0,2777880000.0,2770000000.0,,,711197805.0,702188552.0,3.73,3.78,2652000000.0,2652000000.0,2770000000.0,2770000000.0,2770000000.0,747000000.0,3517000000.0,,,,,,,,,2984000000.0,,,7723000000.0,7723000000.0,-10000000.0,-10000000.0,137000000.0,-10000000.0,10000000.0,,,,107000000.0,7000000.0,,-14000000.0,,44000000.0,44000000.0,44000000.0,44000000.0,,,2877000000.0,,,,,,,2626000000.0,111000000.0,,,,137000000.0,,114000000.0,,,,
2020-12-31 00:00:00,-5356000.0,0.206,,1427000000.0,492000000.0,,,,4782000000.0,790000000.0,5572000000.0,1447644000.0,1427000000.0,,,719735000.0,714730000.0,1.83,1.84,1317000000.0,1317000000.0,1427000000.0,1427000000.0,1427000000.0,370000000.0,1797000000.0,,,,,,,,,2952000000.0,,,7405000000.0,7405000000.0,-26000000.0,-26000000.0,140000000.0,-26000000.0,26000000.0,,16000000.0,,104000000.0,6000000.0,,36000000.0,,48000000.0,48000000.0,48000000.0,48000000.0,0.0,0.0,2848000000.0,151000000.0,,,,,,2590000000.0,104000000.0,,,,140000000.0,,118000000.0,,,,
